,p_val,avg_logFC,pct.1,pct.2,p_val_adj
Rex1bd,7.88531694496378e-07,-0.0237222193553824,0.141,0.166,0.0106775076751755
Ssrp1,7.92982937074544e-07,-0.0293169615289232,0.299,0.332,0.0107377819509264
Psmc6,7.9436709104175e-07,-0.0258971487432371,0.269,0.302,0.0107565247797963
H13,8.10936240821409e-07,-0.0274313523951988,0.364,0.401,0.0109808876369627
Rbck1,8.12551952151069e-07,-0.0230508394439186,0.308,0.343,0.0110027659840776
Rpl30,8.3150028825284e-07,0.0276779075833247,0.998,0.998,0.0112593454032317
Taf15,8.38030470352897e-07,-0.0241540866114042,0.251,0.283,0.0113477705990486
Tfdp1,8.39271247271913e-07,-0.0202128797402182,0.105,0.127,0.011364571959309
Arpc5,8.45434079691017e-07,-0.0337451624741109,0.486,0.524,0.0114480228730961
Polr2h,8.56728511528592e-07,-0.0245274341598393,0.165,0.191,0.0116009607746087
Etfa,8.69245415667319e-07,-0.0249584941696367,0.194,0.222,0.0117704521735512
Nrbf2,8.71925308685947e-07,-0.0205579573806623,0.103,0.125,0.0118067406049164
Cops6,8.99971153781035e-07,-0.0245131932598539,0.288,0.321,0.012186509393349
Klf7,9.22038868204261e-07,-0.0260746423008055,0.2,0.229,0.0124853283143539
Rbm39,9.30628007095153e-07,0.0391688462128825,0.925,0.916,0.0126016338440755
Cnih4,9.40841144632654e-07,-0.0213367195847679,0.107,0.13,0.0127399299394708
Wdr5,9.49352000609807e-07,-0.0206467522581398,0.112,0.135,0.0128551754402574
Sh2d3c,9.51802018899832e-07,0.0207914526581611,0.099,0.08,0.0128883511379226
Fam69a,9.57159095116373e-07,-0.0201557799392879,0.077,0.096,0.0129608913069708
Sharpin,9.76115830505193e-07,-0.0222172081828009,0.188,0.216,0.0132175844608708
Mtfr1l,9.82700172650618e-07,-0.0222870923806027,0.147,0.172,0.013306743037862
Ogfr,1.00208168628965e-06,-0.0229302393323269,0.171,0.198,0.0135691881140481
Chd3,1.01301475562328e-06,-0.0310515539470819,0.365,0.402,0.0137172328058948
Phf5a,1.01383529673058e-06,-0.02283558933258,0.275,0.309,0.0137283437530288
Myc,1.0211220209993e-06,0.0300522758366576,0.103,0.084,0.0138270132863515
Vrk3,1.0364517612689e-06,-0.0248326949500881,0.17,0.196,0.0140345932993422
Gm45552,1.0461350725109e-06,-0.0284722681875841,0.125,0.148,0.0141657150168701
Cd8b1,1.04621814435337e-06,0.0583694374844381,0.864,0.855,0.0141668398926889
Hmg20b,1.05290648304463e-06,-0.0204416330821707,0.119,0.142,0.0142574066869074
Zbtb1,1.05375179042637e-06,-0.0234149835716954,0.171,0.198,0.0142688529941635
Trim35,1.06475501884597e-06,-0.0220046179023111,0.145,0.171,0.0144178477101933
Bcl10,1.08795899969867e-06,-0.0243124016237614,0.36,0.399,0.0147320528149197
Erbin,1.1080803436423e-06,-0.0251627522404158,0.148,0.173,0.0150045159332604
Mrpl35,1.11292692908695e-06,-0.0222917112222435,0.143,0.168,0.0150701435467663
Rab4b,1.1193540072796e-06,-0.0265795571929236,0.238,0.268,0.0151571726125731
Foxo4,1.13100247072702e-06,-0.0209974567591809,0.07,0.088,0.0153149044561146
Psmd11,1.14675965893483e-06,-0.0242667648533615,0.284,0.317,0.0155282725416366
Pepd,1.15821528923712e-06,-0.0236956709600149,0.117,0.139,0.0156833932315599
Il21r,1.16204622628464e-06,-0.066075006191907,0.366,0.392,0.0157352679501203
Nfx1,1.16558374751599e-06,-0.0220197358719589,0.125,0.149,0.015783169525114
Got2,1.19315175657997e-06,-0.0231867980712958,0.17,0.196,0.0161564679358493
Mlf2,1.19512250926941e-06,-0.0249141069527677,0.301,0.334,0.0161831538980171
Zfp106,1.19832854076677e-06,-0.0207256293446119,0.14,0.165,0.0162265667705228
Sap18,1.20036661592345e-06,-0.028569833410505,0.49,0.533,0.0162541643462194
Spg21,1.20178642816947e-06,-0.0204593311825154,0.201,0.23,0.0162733900238428
Spen,1.20389814054083e-06,-0.0221289475133243,0.121,0.145,0.0163019847210634
Smarcc1,1.21585354248535e-06,-0.0261657035318536,0.149,0.174,0.0164638728187942
Crybg1,1.22137693706669e-06,-0.0229741368865143,0.094,0.115,0.0165386651048201
Cycs,1.22738288025601e-06,-0.0276008094551855,0.403,0.441,0.0166199915815466
Ptprc,1.23413862169275e-06,-0.0406442034714829,0.782,0.796,0.0167114710763415
Evl,1.25390651640959e-06,-0.0291370819422991,0.267,0.298,0.0169791481387023
Cd3d,1.26123936433837e-06,-0.0277813755821084,0.943,0.946,0.0170784422325059
Phip,1.28267630578798e-06,-0.0233130960573092,0.195,0.223,0.0173687198566751
Sp140,1.28424739525902e-06,-0.0219182020418309,0.095,0.116,0.0173899939792023
Atp5j,1.30012853714745e-06,-0.0321721722476751,0.526,0.566,0.0176050405215136
Grcc10,1.31114675476937e-06,-0.0289868274940229,0.412,0.447,0.017754238206332
Eif2s3x,1.33187809620594e-06,-0.0249242357987308,0.189,0.216,0.0180349613007246
Rnps1,1.34554405348025e-06,-0.0309171277010511,0.344,0.378,0.0182200120281761
Ip6k2,1.36011438075582e-06,-0.0232630329292363,0.173,0.2,0.0184173088298145
Cst3,1.37135819680889e-06,-0.0236390617335027,0.287,0.32,0.0185695613429892
Dctn3,1.38786619307269e-06,-0.0247763977350551,0.267,0.298,0.0187930961203973
Impdh1,1.39204419572449e-06,-0.0259580314746324,0.279,0.312,0.0188496704543053
Ppm1d,1.39407414587088e-06,-0.0217824252422778,0.171,0.198,0.0188771580092376
Tubb5,1.3988620074232e-06,-0.0354306839339322,0.926,0.944,0.0189419904425176
Cfap20,1.43848243719228e-06,-0.0233339902237531,0.141,0.165,0.0194784906820207
Psmb4,1.44978752075389e-06,-0.0278875590483839,0.308,0.34,0.0196315728185284
Man1a2,1.45902768726431e-06,-0.0246804975964705,0.153,0.178,0.019756693913246
Rpl4,1.4784455112509e-06,0.0451439774717073,0.881,0.865,0.0200196306678484
Ankrd12,1.52008659351021e-06,-0.0250717656617942,0.167,0.194,0.0205834925627218
Sipa1l1,1.52447005424411e-06,-0.0218651780409623,0.098,0.118,0.0206428490045195
Srp14,1.52749772060181e-06,-0.0271999982434401,0.355,0.392,0.020683846634669
Pced1b,1.56642771592893e-06,-0.0241750383112536,0.121,0.144,0.0212109977013937
Top2b,1.58301137479488e-06,-0.0265202015661568,0.468,0.511,0.0214355570260975
Spop,1.59230606425424e-06,-0.0247595533846576,0.306,0.341,0.0215614164160666
Ppp3ca,1.59449367711697e-06,-0.0204855456774674,0.086,0.105,0.0215910388818409
Atp6v1h,1.59715215754125e-06,-0.0229122395811039,0.164,0.19,0.0216270373652661
Edem1,1.61329669642479e-06,-0.0405714286216661,0.33,0.362,0.0218456505662881
Npc2,1.63481350363572e-06,-0.0341042921501373,0.669,0.701,0.0221370096527313
Cox7c,1.67162408368481e-06,0.0371449759124478,0.774,0.752,0.022635461717176
Ehd1,1.67609849929698e-06,-0.026724327205835,0.172,0.197,0.0226960497789804
Necap2,1.68404090240886e-06,-0.0232858113937761,0.171,0.198,0.0228035978595184
Pigp,1.69172289942299e-06,-0.023519088658673,0.201,0.229,0.0229076197810868
Ypel5,1.70216080733014e-06,-0.0235382491144477,0.232,0.262,0.0230489594920574
Cerk,1.70433269938665e-06,-0.0257352025448996,0.2,0.228,0.0230783690823946
Thoc3,1.71950471726717e-06,-0.0201852736846525,0.127,0.151,0.0232838133765147
Rnf2,1.74208038347111e-06,-0.0244554861811473,0.218,0.246,0.0235895104725823
Tor1a,1.75413049258414e-06,-0.0227484147062998,0.136,0.16,0.0237526810000819
Spty2d1,1.75508926487346e-06,-0.0205166442509957,0.106,0.127,0.0237656637356515
Spata13,1.75637415053023e-06,-0.0265562086770941,0.162,0.188,0.0237830623723299
Psmc1,1.76587290364799e-06,-0.0220941383413791,0.144,0.168,0.0239116849882975
Pitpna,1.78709942728357e-06,0.0264702981250092,0.15,0.127,0.0241991133448468
Siva1,1.79393847250922e-06,-0.0216813410037214,0.097,0.118,0.0242917208562474
Cry1,1.82648836549644e-06,-0.0205129458913203,0.212,0.241,0.0247324789571873
Kdm3a,1.84812495640345e-06,-0.0205717532655293,0.118,0.14,0.0250254600346592
Eif4b,1.85747540029924e-06,-0.0303708199878954,0.458,0.496,0.025152074395452
Rab10,1.86604978357192e-06,-0.0220211481940712,0.284,0.318,0.0252681801193473
Rnf10,1.90094573701067e-06,-0.0251596197198959,0.269,0.301,0.0257407062248615
Got1,1.97895832597009e-06,-0.0264360797919178,0.125,0.147,0.026797074691961
Tsn,2.0055584725949e-06,-0.0237552590094027,0.276,0.308,0.0271572672774076
Wipi2,2.01888304892222e-06,-0.0201173310427022,0.106,0.127,0.0273376953654558
Tmem234,2.12173728287312e-06,-0.0254057948664668,0.375,0.413,0.0287304445473849
Tcea1,2.13943375897614e-06,-0.0271433227526692,0.405,0.442,0.0289700725302959
Usp39,2.1501748761108e-06,-0.020008712811204,0.124,0.147,0.0291155179974163
Sod2,2.15654216593152e-06,-0.0233780537443934,0.17,0.196,0.0292017374688787
Dtx3l,2.17347261430665e-06,-0.0245545004480964,0.121,0.143,0.0294309926703264
Cntrl,2.20305170423462e-06,-0.0226134471586752,0.123,0.146,0.029831523127041
Arpc1b,2.23586850120403e-06,-0.0391722055281991,0.779,0.789,0.0302758953748038
Cnot10,2.24248248551589e-06,-0.0207800843251425,0.148,0.172,0.0303654553363707
Rhof,2.30990759188253e-06,-0.021375380479375,0.15,0.174,0.0312784587016813
Cd37,2.33943852133812e-06,-0.0233074489310738,0.446,0.486,0.0316783370174394
Mcrs1,2.36949066894534e-06,-0.0248149992652142,0.172,0.197,0.0320852731481889
Snrnp70,2.44858818903013e-06,0.0428601076379784,0.466,0.444,0.0331563326676571
Csrp1,2.45175692588316e-06,-0.0311074536323814,0.296,0.328,0.0331992405333839
Capza1,2.46645017813335e-06,-0.0222148792591969,0.469,0.513,0.0333982018621037
Stk11,2.4973139340432e-06,-0.0268541150291644,0.179,0.205,0.033816127980879
Wbp11,2.50276768153283e-06,-0.0206876001135005,0.185,0.212,0.0338899771756361
Slc28a2,2.52495549804963e-06,-0.0257286597144598,0.156,0.18,0.03419042239909
Irf2,2.53265441146417e-06,-0.0251184549936075,0.258,0.288,0.0342946733856364
Nans,2.54597514587556e-06,-0.0231841644609126,0.176,0.202,0.0344750494503009
Rpa3,2.57129274286034e-06,-0.0203328883368569,0.12,0.143,0.0348178750310719
Trp53,2.59995953232132e-06,-0.0245829375366479,0.356,0.391,0.0352060520271629
Ccdc12,2.67531917919454e-06,-0.0205151012537908,0.321,0.356,0.0362264970054732
Rbfa,2.68596028257442e-06,-0.022285870761114,0.153,0.177,0.0363705881863403
Klk8,2.68868272693979e-06,-0.0269826773298161,0.287,0.32,0.0364074528054917
Map2k1,2.75890508507815e-06,-0.0215029113245673,0.127,0.149,0.0373583337570433
Snrpf,2.78305076991907e-06,-0.0242620135517349,0.533,0.579,0.0376852904754741
Drosha,2.78832054470065e-06,-0.0219045779191425,0.068,0.086,0.0377566484957916
Rag1,2.89328441056888e-06,0.0537949746625027,0.256,0.228,0.0391779642035131
Batf,2.91917752926226e-06,-0.02209843093301,0.101,0.122,0.0395285829237402
Mrps15,2.95395584902021e-06,-0.0260572836389286,0.194,0.22,0.0399995161515826
Fkbp4,3.02199613315544e-06,-0.0225200005835624,0.356,0.394,0.0409208496390578
Sec31a,3.02726060836874e-06,-0.0204160530072075,0.133,0.156,0.0409921358979211
Snrnp40,3.02782379835053e-06,-0.0219142814030716,0.213,0.242,0.0409997620534645
Ap2m1,3.11953989214074e-06,-0.0225612867616851,0.444,0.485,0.0422416896794778
Eif4e,3.12437537281414e-06,-0.0205401914279963,0.237,0.267,0.0423071669232763
Ptk2b,3.12944580356083e-06,-0.0248318898441058,0.238,0.268,0.0423758256260172
Ufd1,3.17564776643663e-06,-0.0210116277812775,0.148,0.173,0.0430014464053185
Dnajc8,3.19589353264668e-06,-0.0251343130653649,0.36,0.395,0.0432755943255686
Cct4,3.24016456195413e-06,-0.0213078487021668,0.433,0.471,0.0438750683334208
Dbi,3.24931261826271e-06,-0.0252048937180058,0.268,0.299,0.0439989421638954
Lsm14a,3.30021708001176e-06,-0.0233551036755205,0.275,0.305,0.0446882394804392
Hspa4,3.32690665309087e-06,-0.0232367420060743,0.423,0.461,0.0450496429895035
Rab8a,3.35337283678132e-06,-0.0249847541641348,0.286,0.317,0.0454080215828559
Tspan32,3.47012262176362e-06,-0.0258494862722427,0.13,0.153,0.0469889304213011
Fam32a,3.51277945065786e-06,-0.023601060817545,0.221,0.249,0.0475665465413581
Smg1,3.61010077482703e-06,-0.0232836936755983,0.245,0.276,0.0488843745919328
Tctex1d1,3.72699147460628e-06,0.0302472181951746,0.092,0.075,0.0504671915576436
Commd1,3.7712915264154e-06,-0.0211339334457322,0.139,0.163,0.0510670585591909
Eif1,3.803351767556e-06,0.0423195178160505,0.983,0.988,0.0515011862844758
Rab14,3.80542162172595e-06,-0.0230653623119506,0.315,0.349,0.0515292141797911
Myo1g,3.81218872796731e-06,-0.0224795580267548,0.166,0.19,0.0516208475654053
